Iteration	Posterior	Likelihood	Prior	alpha	beta	d[1]	d[2]	d[3]	d[4]	d[5]	d[6]	mean	var
24770	-21.5267	-15.5423	-5.98437	162.2502	4.851572	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.44282	6.893192
24780	-20.5374	-15.4206	-5.11676	137.8414	3.881177	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.51536	9.150667
24790	-20.3708	-15.1451	-5.22572	114.9878	3.290792	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.94228	10.6182
24800	-20.8708	-15.1841	-5.6867	100.3339	2.885338	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.77371	12.05187
24810	-20.5453	-15.2259	-5.31944	151.4297	4.313387	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.10691	8.13906
24820	-20.3796	-15.198	-5.18166	142.2386	4.051658	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.10626	8.664664
24830	-21.2886	-15.4385	-5.85009	101.7235	2.862161	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.5408	12.41747
24840	-20.2863	-15.1069	-5.17942	116.768	3.354944	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.80477	10.37417
24850	-20.7218	-15.2099	-5.51198	159.8125	4.566433	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.99724	7.66402
24860	-22.1081	-16.0316	-6.07657	160.5705	4.868301	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.98286	6.775024
24870	-20.3043	-15.0919	-5.2124	111.9824	3.257475	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.37706	10.55328
24880	-20.8607	-15.663	-5.19769	127.7055	3.856723	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.11242	8.585636
24890	-20.5576	-15.2625	-5.29504	138.1005	4.100235	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.68113	8.21444
24900	-20.4539	-15.3501	-5.10382	117.5701	3.509302	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.50243	9.546749
24910	-20.3575	-15.1869	-5.17055	111.2678	3.28356	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.88634	10.32
24920	-20.675	-15.1788	-5.49629	105.3957	3.01889	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.91207	11.56454
24930	-21.7867	-16.2197	-5.56697	89.71866	2.762639	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.47571	11.75532
24940	-20.3658	-15.2571	-5.10868	127.9924	3.628482	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.27436	9.721521
24950	-21.4908	-16.0409	-5.44998	93.28897	2.856721	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.65597	11.43128
24960	-20.586	-15.2079	-5.3781	102.8638	3.029523	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.95381	11.20764
24970	-21.2089	-15.2606	-5.94834	97.17298	2.774746	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.0205	12.62116
24980	-20.2802	-15.1213	-5.15889	113.5022	3.328758	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.09747	10.2433
24990	-22.867	-15.9375	-6.92954	91.97012	2.53652	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.25838	14.29454
25000	-20.9986	-15.7887	-5.20988	102.8468	3.123652	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.92519	10.54061
25010	-20.7106	-15.2811	-5.42956	109.4327	3.102364	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.27399	11.37004
25020	-20.3469	-15.0599	-5.28698	142.7629	4.162282	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.2992	8.24048
25030	-20.6464	-15.4106	-5.23584	104.8728	3.135762	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.44413	10.66539
25040	-21.8875	-16.6547	-5.2328	123.6041	3.828073	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.28885	8.434753
25050	-20.456	-15.2172	-5.23884	115.7841	3.29275	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.16335	10.67902
25060	-21.6072	-16.1509	-5.45627	92.49705	2.842268	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.5434	11.4498
25070	-23.2547	-15.5181	-7.73664	74.78802	2.202646	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.95372	15.41497
25080	-21.0816	-15.8035	-5.27812	99.86076	3.034263	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.91105	10.84647
25090	-26.2599	-17.8463	-8.41368	212.8782	6.566478	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.41892	4.937033
25100	-20.7994	-15.5933	-5.20609	121.8839	3.403612	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.81017	10.52123
25110	-20.3342	-15.097	-5.23716	110.7916	3.222126	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.38464	10.67141
25120	-20.5427	-15.2356	-5.30706	104.4519	3.087267	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.83312	10.95892
25130	-20.6302	-15.1428	-5.48733	104.0544	3.002894	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.65138	11.53933
25140	-21.4004	-15.4887	-5.91175	178.2095	5.048615	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.29869	6.991758
25150	-20.3225	-15.1857	-5.13684	137.6611	3.922085	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.09896	8.949055
25160	-20.9107	-15.6177	-5.29298	100.7361	3.039316	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.14432	10.90519
25170	-20.3287	-15.2217	-5.10693	128.0187	3.636792	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.201	9.679135
25180	-20.7372	-15.6095	-5.12762	141.4518	3.957804	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.73997	9.030252
25190	-20.3109	-15.144	-5.16688	139.9468	4.000255	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.98447	8.745561
25200	-21.7251	-16.6021	-5.12297	147.3742	4.029314	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.57552	9.077356
25210	-20.9243	-15.1711	-5.75323	160.2242	4.708396	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.02947	7.227401
25220	-20.6395	-15.1471	-5.49242	104.2026	3.003166	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.69758	11.55367
25230	-21.4484	-15.2786	-6.16982	89.48138	2.6188	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.16885	13.04752
25240	-20.2106	-15.0475	-5.16313	136.0843	3.939688	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.54189	8.76767
25250	-20.3805	-15.1245	-5.25597	108.7369	3.179761	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.19658	10.75445
25260	-21.0295	-15.4351	-5.59436	94.86831	2.832336	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.49472	11.82583
25270	-22.1215	-15.846	-6.27542	193.3102	5.435861	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.56201	6.542111
25280	-20.1896	-15.0665	-5.12308	120.4128	3.481077	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.59068	9.936774
25290	-21.3834	-15.8347	-5.54879	92.42371	2.809693	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.89459	11.70754
25300	-20.3147	-15.0954	-5.21925	111.4707	3.244829	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.35334	10.5871
25310	-20.1932	-15.0556	-5.13761	131.4089	3.833327	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.28063	8.942787
25320	-26.576	-20.2649	-6.31108	114.6928	2.936494	31.9935	34.5389	38.4753	35.088	36.985	29.6608	39.05774	13.30081
25330	-21.4121	-15.8065	-5.6056	170.6697	4.776627	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.73018	7.48021
25340	-21.4656	-16.3487	-5.11693	144.8899	3.979634	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.40783	9.148538
25350	-21.7725	-16.6263	-5.14621	150.5893	4.118537	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.56379	8.877861
25360	-20.8085	-15.1661	-5.64233	100.4087	2.899258	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.63256	11.94532
25370	-20.1767	-15.0731	-5.1036	127.1083	3.659477	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.73402	9.491523
25380	-21.447	-15.9754	-5.47154	139.5114	4.242552	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.88385	7.75096
25390	-22.0794	-16.2325	-5.8469	107.7522	2.94656	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.56879	12.41067
25400	-20.2803	-15.171	-5.10938	117.8675	3.479363	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.87616	9.736312
25410	-20.2133	-15.05	-5.16329	136.3699	3.944038	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.57621	8.766705
25420	-21.0328	-15.9253	-5.10754	134.5536	3.725419	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.11772	9.694942
25430	-20.2507	-15.0477	-5.20296	139.0913	4.030704	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.50795	8.56127
25440	-20.7235	-15.1656	-5.55789	103.0916	2.964379	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.7768	11.73156
25450	-20.8829	-15.7473	-5.13564	121.5681	3.683696	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.00166	8.958845
25460	-21.0222	-15.181	-5.84115	163.3622	4.799148	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.03983	7.092891
25470	-20.7107	-15.1552	-5.55548	100.9393	2.934065	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.40255	11.72522
25480	-20.5517	-15.4373	-5.11446	121.2662	3.634061	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.36934	9.182385
25490	-21.5877	-16.4623	-5.12549	134.3312	3.671852	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.58404	9.963377
25500	-22.4799	-16.2109	-6.26898	79.9126	2.458008	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.51112	13.22661
25510	-20.3086	-15.1629	-5.14569	113.5064	3.344655	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.93665	10.14653
25520	-20.9139	-15.2303	-5.6836	96.32305	2.827938	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.06124	12.04455
25530	-21.1755	-15.3071	-5.86839	161.552	4.785891	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.75588	7.053208
25540	-21.0636	-15.2026	-5.86101	163.4972	4.810985	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.98414	7.063864
25550	-22.0758	-16.1391	-5.93676	105.6595	2.89607	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.48376	12.59768
25560	-21.4975	-15.5483	-5.94922	88.22216	2.643677	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.37101	12.62295
25570	-20.7294	-15.6256	-5.10381	135.4962	3.785561	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.79288	9.455107
25580	-21.9546	-15.4819	-6.47271	83.33715	2.477561	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.63677	13.57656
25590	-21.2386	-16.0328	-5.20577	125.5099	3.831711	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.75558	8.548552
25600	-20.1984	-15.0664	-5.13199	118.7484	3.441018	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.50966	10.02891
25610	-20.9194	-15.7168	-5.20266	127.6134	3.860511	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.0561	8.562622
25620	-22.3673	-16.0706	-6.29676	195.9664	5.48292	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.74124	6.518652
25630	-22.1333	-15.3677	-6.76561	87.67658	2.498435	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.0926	14.04583
25640	-20.3936	-15.104	-5.28955	109.6773	3.173277	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.56279	10.89183
25650	-20.289	-15.0545	-5.23443	141.8266	4.102127	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.57392	8.428291
25660	-21.3281	-15.244	-6.08406	91.36185	2.662587	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.31319	12.88716
25670	-21.1392	-16.0347	-5.10449	136.6591	3.774423	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.20661	9.59262
25680	-20.3905	-15.2144	-5.17618	131.0407	3.882429	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.75224	8.693587
25690	-21.3236	-16.0272	-5.29649	120.6848	3.324603	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.30052	10.91875
25700	-23.2184	-15.6627	-7.55571	73.94203	2.207313	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.49866	15.17621
25710	-20.2387	-15.1227	-5.11599	133.2819	3.814293	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.94276	9.161006
25720	-20.9372	-15.2246	-5.71256	96.03009	2.815718	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.10501	12.11237
25730	-20.2248	-15.0985	-5.1263	128.3041	3.766702	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.06271	9.043113
25740	-21.9768	-16.4693	-5.50756	137.7489	4.236952	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.51131	7.673279
25750	-20.2953	-15.094	-5.20135	141.4434	4.062899	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.81341	8.568614
25760	-20.8844	-15.7146	-5.16973	125.1183	3.785927	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.04825	8.729236
25770	-21.3822	-15.7458	-5.63638	91.37093	2.767388	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.01702	11.93075
25780	-21.6209	-16.342	-5.27889	123.2806	3.370863	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.5724	10.84957
25790	-21.2187	-15.2435	-5.97521	92.33507	2.699025	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.21053	12.67515
25800	-20.821	-15.7124	-5.10858	138.6168	3.864047	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.87347	9.28391
25810	-20.775	-15.1907	-5.5843	103.2786	2.958433	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.9099	11.80013
25820	-22.7569	-15.3847	-7.37223	80.4392	2.321349	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.65191	14.92749
25830	-23.708	-17.9896	-5.71836	138.0318	4.353229	31.9935	34.5389	38.4753	35.088	36.985	29.6608	31.7079	7.283767
25840	-20.9208	-15.7424	-5.17834	124.8623	3.470353	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.97971	10.36774
25850	-21.1674	-15.911	-5.25646	129.5566	3.940106	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.8815	8.345334
25860	-20.6932	-15.0921	-5.60103	157.4027	4.584615	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.33281	7.488701
25870	-20.8186	-15.7121	-5.10651	137.896	3.843533	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.87742	9.33449
25880	-20.4229	-15.1558	-5.26709	113.1448	3.236519	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.95879	10.80136
25890	-20.5985	-15.0787	-5.51976	154.7488	4.498245	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.40203	7.647878
25900	-20.5726	-15.4547	-5.11792	138.417	3.892429	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.56057	9.135831
25910	-22.0705	-16.9286	-5.14184	151.6404	4.125445	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.75736	8.909913
25920	-21.8512	-15.3733	-6.47784	84.8154	2.498653	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.94445	13.5851
25930	-20.3834	-15.2723	-5.11108	134.8233	3.820725	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.28736	9.235774
25940	-22.5689	-17.4614	-5.10751	142.5843	3.835118	31.9935	34.5389	38.4753	35.088	36.985	29.6608	37.1786	9.694251
25950	-22.9488	-15.4686	-7.48012	76.85019	2.257874	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.03652	15.07459
25960	-24.081	-16.0211	-8.05986	241.3532	6.854686	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.20996	5.136626
25970	-23.4282	-16.2451	-7.18305	221.9992	6.229985	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.63399	5.719756
25980	-21.6637	-16.4133	-5.25035	97.31133	3.011469	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.31358	10.73017
25990	-21.6009	-16.314	-5.28688	96.44984	2.977212	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.39603	10.88133
26000	-21.0961	-15.2039	-5.89216	96.06857	2.77161	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.66165	12.50596
26010	-21.268	-15.7504	-5.51766	166.6284	4.666387	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.70822	7.65222
26020	-20.887	-15.42	-5.46707	161.107	4.556186	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.36005	7.760889
26030	-20.6934	-15.5868	-5.10664	117.9169	3.554876	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.17046	9.330975
26040	-21.7098	-15.7999	-5.90988	103.9017	2.878171	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.09992	12.54266
26050	-20.4639	-15.0642	-5.39976	149.7053	4.347702	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.43321	7.919865
26060	-22.4654	-15.3612	-7.10415	83.21528	2.391469	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.79672	14.55035
26070	-21.44	-15.2337	-6.20627	175.2621	5.145324	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.0624	6.620069
26080	-20.3563	-15.2273	-5.12903	126.1136	3.739844	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.72163	9.016853
26090	-20.3906	-15.0705	-5.32011	144.0547	4.207559	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.23712	8.137051
26100	-21.0389	-15.9302	-5.10878	140.3081	3.888399	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.08377	9.279853
26110	-20.3314	-15.052	-5.27931	143.5279	4.167005	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.4439	8.265867
26120	-22.0985	-16.2448	-5.85375	151.7361	4.631258	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.76348	7.074422
26130	-20.7336	-15.1688	-5.5647	100.035	2.917882	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.28343	11.74942
26140	-20.652	-15.2156	-5.43634	108.0936	3.080545	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.08913	11.39056
26150	-20.7631	-15.2863	-5.47679	108.1161	3.064931	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.27522	11.5093
26160	-20.3595	-15.2199	-5.13954	113.0206	3.345758	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.78027	10.09645
26170	-21.2065	-15.9826	-5.22395	123.7804	3.415646	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.23923	10.60978
26180	-21.701	-16.1868	-5.51418	90.98968	2.798996	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.50797	11.61416
26190	-23.0782	-17.9609	-5.1173	107.9401	3.435811	31.9935	34.5389	38.4753	35.088	36.985	29.6608	31.41619	9.143748
26200	-20.1726	-15.0645	-5.10814	129.512	3.733043	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.69342	9.293605
26210	-20.6813	-15.1562	-5.5251	103.6381	2.983385	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.73843	11.64396
26220	-20.6966	-15.1228	-5.57382	159.8936	4.604948	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.72213	7.540179
26230	-20.2591	-15.0489	-5.21019	139.7348	4.047681	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.52219	8.52888
26240	-20.236	-15.077	-5.15901	115.5129	3.357975	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.39956	10.24414
26250	-23.2487	-15.9009	-7.34777	73.21616	2.21718	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.0222	14.89379
26260	-21.292	-15.6266	-5.66538	107.2116	2.988892	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.87003	12.00112
26270	-21.9266	-15.3626	-6.56402	84.33996	2.478756	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.02512	13.72669
26280	-20.3739	-15.2135	-5.16049	140.644	4.001505	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.14777	8.783637
26290	-22.2137	-16.5443	-5.66942	112.8771	3.065609	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.82043	12.0108
26300	-21.1618	-15.383	-5.77876	92.37684	2.744685	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.65663	12.26248
26310	-22.5671	-15.8919	-6.67522	78.06278	2.369416	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.94599	13.90469
26320	-20.1791	-15.0755	-5.10364	122.8822	3.592573	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.2045	9.520893
26330	-22.6955	-15.7221	-6.9734	77.04404	2.316317	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.26144	14.35962
26340	-24.0218	-15.8213	-8.20047	241.395	6.910218	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.93306	5.055276
26350	-21.6645	-15.6784	-5.98607	86.62166	2.611961	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.16345	12.69676
26360	-21.3081	-15.2536	-6.05454	91.25675	2.666909	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.21817	12.83065
26370	-20.6809	-15.5675	-5.11337	119.8083	3.608992	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.19716	9.198457
26380	-20.6022	-15.4864	-5.11583	112.6307	3.382368	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.29937	9.844987
26390	-21.237	-16.1332	-5.10376	139.0988	3.834398	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.27656	9.460822
26400	-20.1966	-15.0476	-5.14897	133.3044	3.879198	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.36391	8.858508
26410	-20.624	-15.3029	-5.32109	113.4646	3.210111	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.34602	11.01084
26420	-20.2113	-15.0917	-5.11951	122.3743	3.516853	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.79653	9.894222
26430	-21.5346	-15.4712	-6.06349	87.59526	2.611109	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.54714	12.84785
26440	-22.1276	-15.3627	-6.76486	82.96362	2.430457	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.13498	14.04467
26450	-20.8721	-15.259	-5.61305	152.7329	4.522809	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.76948	7.466485
26460	-21.9188	-15.2977	-6.62111	86.81601	2.506491	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.63648	13.81871
26470	-22.9535	-16.0497	-6.90384	75.26143	2.297659	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.7557	14.25612
26480	-21.3186	-15.9724	-5.34626	118.4269	3.266317	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.257	11.10027
26490	-21.1207	-15.6336	-5.48706	111.5779	3.109664	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.88102	11.53855
26500	-22.0254	-15.8594	-6.16603	164.8673	4.972865	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.15338	6.666858
26510	-20.7798	-15.1854	-5.59444	98.94708	2.892556	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.20749	11.82604
26520	-20.2695	-15.1236	-5.14596	114.3922	3.357337	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.07231	10.14861
26530	-20.3925	-15.2455	-5.14695	122.3474	3.470792	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.25057	10.15635
26540	-21.0565	-15.5052	-5.55129	95.00162	2.847803	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.35961	11.71416
26550	-21.476	-15.9342	-5.54184	112.3691	3.100516	31.9935	34.5389	38.4753	35.088	36.985	29.6608	36.24206	11.68904
26560	-24.5632	-19.1155	-5.44774	128.1226	3.34882	31.9935	34.5389	38.4753	35.088	36.985	29.6608	38.25903	11.42463
26570	-20.2925	-15.1585	-5.13398	136.8007	3.904629	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.03553	8.972819
26580	-20.6541	-15.3332	-5.32089	113.8713	3.21597	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.40809	11.01008
26590	-20.8008	-15.1305	-5.6703	158.2224	4.635086	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.1358	7.364655
26600	-20.4643	-15.1226	-5.34175	108.6421	3.130689	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.70231	11.08456
26610	-21.5142	-15.9407	-5.57355	91.22749	2.783748	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.77146	11.77242
26620	-20.6778	-15.114	-5.56385	154.2437	4.517076	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.1468	7.559491
26630	-20.2027	-15.094	-5.10864	119.8762	3.511699	31.9935	34.5389	38.4753	35.088	36.985	29.6608	34.13624	9.720719
26640	-21.226	-15.7253	-5.50071	94.22445	2.852894	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.02767	11.5769
26650	-20.9381	-15.6255	-5.31257	100.007	3.018034	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.13648	10.97949
26660	-20.8699	-15.6771	-5.19272	127.2253	3.844176	31.9935	34.5389	38.4753	35.088	36.985	29.6608	33.09559	8.609283
26670	-20.4148	-15.297	-5.11778	126.5984	3.581081	31.9935	34.5389	38.4753	35.088	36.985	29.6608	35.352	9.871879
26680	-22.4354	-15.9634	-6.47199	79.36754	2.417941	31.9935	34.5389	38.4753	35.088	36.985	29.6608	32.82443	13.57536
